date,cmname,price,mktname
6/15/2016,Lentils (masur) - Retail,108.21,Dhaka Division
7/15/2016,Lentils (masur) - Retail,108.07,Dhaka Division
8/15/2016,Lentils (masur) - Retail,107.43,Dhaka Division
9/15/2016,Lentils (masur) - Retail,104.9,Dhaka Division
10/15/2016,Lentils (masur) - Retail,104.69,Dhaka Division
11/15/2016,Lentils (masur) - Retail,101.69,Dhaka Division
12/15/2016,Lentils (masur) - Retail,98.43,Dhaka Division
1/15/2017,Lentils (masur) - Retail,97.86,Dhaka Division
2/15/2017,Lentils (masur) - Retail,95.43,Dhaka Division
3/15/2017,Lentils (masur) - Retail,89.71,Dhaka Division
4/15/2017,Lentils (masur) - Retail,86.6429,Dhaka Division
5/15/2017,Lentils (masur) - Retail,87.8333,Dhaka Division
6/15/2017,Lentils (masur) - Retail,95.7975,Dhaka Division
7/15/2017,Lentils (masur) - Retail,90.2692,Dhaka Division
8/15/2017,Lentils (masur) - Retail,76.8,Dhaka Division
9/15/2017,Lentils (masur) - Retail,75.7417,Dhaka Division
10/15/2017,Lentils (masur) - Retail,74.8358,Dhaka Division
11/15/2017,Lentils (masur) - Retail,73,Dhaka Division
12/15/2017,Lentils (masur) - Retail,72,Dhaka Division
1/15/2018,Lentils (masur) - Retail,70.431,Dhaka Division
2/15/2018,Lentils (masur) - Retail,69.945,Dhaka Division
3/15/2018,Lentils (masur) - Retail,69.231,Dhaka Division
4/15/2018,Lentils (masur) - Retail,69.229,Dhaka Division
5/15/2018,Lentils (masur) - Retail,68.676,Dhaka Division
6/15/2018,Lentils (masur) - Retail,68.109,Dhaka Division
7/15/2018,Lentils (masur) - Retail,66.073,Dhaka Division
8/15/2018,Lentils (masur) - Retail,63.416,Dhaka Division
9/15/2018,Lentils (masur) - Retail,62.101,Dhaka Division
10/15/2018,Lentils (masur) - Retail,61.163,Dhaka Division
11/15/2018,Lentils (masur) - Retail,58.506,Dhaka Division
12/15/2018,Lentils (masur) - Retail,58.937,Dhaka Division
1/15/2019,Lentils (masur) - Retail,60.12,Dhaka Division
2/15/2019,Lentils (masur) - Retail,62.02,Dhaka Division
3/15/2019,Lentils (masur) - Retail,60.9,Dhaka Division
4/15/2019,Lentils (masur) - Retail,61.38,Dhaka Division
5/15/2019,Lentils (masur) - Retail,62.44,Dhaka Division
6/15/2019,Lentils (masur) - Retail,61.84,Dhaka Division
9/15/2019,Lentils (masur) - Retail,58.4666,Dhaka Division
10/15/2019,Lentils (masur) - Retail,60.7,Dhaka Division
11/15/2019,Lentils (masur) - Retail,60.7,Dhaka Division
12/15/2019,Lentils (masur) - Retail,60.4,Dhaka Division
1/15/2020,Lentils (masur) - Retail,65.5,Dhaka Division
2/15/2020,Lentils (masur) - Retail,69.2,Dhaka Division
3/15/2020,Lentils (masur) - Retail,69.7,Dhaka Division
4/15/2020,Lentils (masur) - Retail,87.19,Dhaka Division
5/15/2020,Lentils (masur) - Retail,81.5,Dhaka Division
6/15/2020,Lentils (masur) - Retail,76.225,Dhaka Division
8/15/2020,Lentils (masur) - Retail,70.3,Gazipur Sadar
9/15/2020,Lentils (masur) - Retail,72.5,Gazipur Sadar
10/15/2020,Lentils (masur) - Retail,72.5,Gazipur Sadar
11/15/2020,Lentils (masur) - Retail,72.5,Gazipur Sadar
12/15/2020,Lentils (masur) - Retail,72.5,Gazipur Sadar
1/15/2021,Lentils (masur) - Retail,72.5,Gazipur Sadar
2/15/2021,Lentils (masur) - Retail,72.5,Gazipur Sadar
3/15/2021,Lentils (masur) - Retail,72.5,Gazipur Sadar
4/15/2021,Lentils (masur) - Retail,72.5,Gazipur Sadar
5/15/2021,Lentils (masur) - Retail,75.476,Gazipur Sadar
6/15/2021,Lentils (masur) - Retail,79,Gazipur Sadar
7/15/2021,Lentils (masur) - Retail,79,Gazipur Sadar
8/15/2021,Lentils (masur) - Retail,79,Gazipur Sadar
9/15/2021,Lentils (masur) - Retail,88.86,Gazipur Sadar
10/15/2021,Lentils (masur) - Retail,91,Gazipur Sadar
11/15/2021,Lentils (masur) - Retail,91,Gazipur Sadar
12/15/2021,Lentils (masur) - Retail,91,Gazipur Sadar
